model,scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_family,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) table,Year of netzero GHG emissions (Harm-Infilled) table,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Median peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,exclude,Global AR6 climate diagnostics|Surface Temperature (GSAT)|MAGICCv7.5.3|50.0th Percentile,Global Land Cover|Forest,R5 Land Cover|Forest,R10 Land Cover|Forest,Global Land Cover|Pasture,R5 Land Cover|Pasture,R10 Land Cover|Pasture,Global Land Cover|Cropland,R5 Land Cover|Cropland,R10 Land Cover|Cropland,Global all,R5 all,R10 all,Cumulative BECCS,Interpolated Net-Zero Year for Emissions|Kyoto Gases,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|Kyoto Gases|Direct Only,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|Kyoto Gases,Interpolated Net-Zero Year for Emissions|CO2,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|CO2|Direct Only,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|CO2
MESSAGEix-GLOBIOM_1.2,COV_GreenPush_1000,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41560-021-00904-8,P0_2,Diagnostic around an immediate action case,Kikstra 2021,28.2561641244156,13.5095292475289,1.8797664929479e-06,1.0,60822.27936058056,Medium,37.31175405221681,20.304501760492,6.000887720659345,29.99434573400988,61.90396387425429,33.59621456745333,50.1068026858899,69.85530196659437,24.25764558258359,37.38942183216486,50.86053249865993,3.932282464562365,11.88515529465232,19.48467400324172,,,,2040.0,43.2818655124915,54.30853154123,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2073.0,inf,-26132.57496902238,816.8069259244558,790.8253990536381,C3,C3: Likely below 2°C,1.733061116941581,1.61970047316584,2059.0,1.695004835096665,1.852826274107638,1.671139947422977,1.617306761367506,2070.0,0.7883333333333333,0.7165847116674117,0.2216666666666666,0.1832811801519893,0.0083333333333333,0.0049172999552972,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,211776.7151236518,,,,2080.0,,
MESSAGEix-GLOBIOM_1.2,COV_GreenPush_550,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,,C1,,https://doi.org/10.1038/s41560-021-00904-8,P0_2,Diagnostic around an immediate action case,Kikstra 2021,17.4872809710188,1.88021000035523,8.982905374068e-07,1.0,60795.20836484453,Medium,25.11116981905928,7.522833603975865,5.725452575396942,52.96872559607944,85.91031584458146,61.06705638940632,85.56264974019373,99.88474652088074,36.48659351268464,49.63959495156602,59.52078226065704,12.43243416636623,21.60376952718797,29.57426391433306,,,,2028.0,43.2818655124915,54.30853154123,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2051.0,inf,-61546.65119824784,390.3381810577911,329.0770383723244,C1b,C1b: Below 1.5°C with low OS,1.581137867169946,1.377182500680602,2039.0,1.545402058097357,1.671134777111501,1.521910458310856,1.404355591388813,2038.0,0.6233333333333333,0.5301743406347788,0.11,0.075994635672776,0.0016666666666666,0.0013410818059901,,,"151, 206, 228",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,253310.7550128308,,,,2058.0,2052.0,2049.0
MESSAGEix-GLOBIOM_1.2,COV_GreenPush_max_GDP,C7,C7: limit warming to 4°C (>50%),C7,,C7,,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,Diagnostic around another limited policy reference case,Kikstra 2021,47.05641560558931,56.4773493457687,92.064591012179,1.0,71678.59439747775,High,59.75834019978845,71.16296733808113,111.9959911264232,-9.910203252874888,-30.88610189065932,-11.9030503274549,-23.6625236845957,-38.02167686004562,-0.3048943102653569,-0.946582963112846,-1.248736594373629,-5.578613936758526,-8.581840067191541,-10.0905959727984,,,,inf,92.064591012179,111.9959911264232,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2100.0,2100.0,,inf,0.0,5060.459215340102,5060.459215340102,C7,C7: Below 4.0°C,3.668341480601557,3.668341480601557,2100.0,3.668341480601557,3.99220976099624,3.466231314864889,3.466231314864889,2100.0,1.0,1.0,1.0,0.9982118909253463,0.875,0.8086723290120698,,,"241, 136, 114",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,
MESSAGEix-GLOBIOM_1.2,COV_GreenPush_min_GDP,C7,C7: limit warming to 4°C (>50%),C7,,C7,,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,Diagnostic around another limited policy reference case,Kikstra 2021,37.835021143137,42.1892365975451,67.76946980503169,1.0,52107.09483617126,Medium,49.45865727914769,54.91344004022386,81.85667166321089,9.04783427354731,-0.983257005114816,11.01662732818894,5.988531847146225,-1.979698712938106,9.037316103672635,10.17995248214778,11.26016420575566,-3.222826398035485,-5.723423589442556,-7.752108934436349,,,,inf,67.76946980503169,81.85667166321089,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2100.0,2100.0,,inf,0.0,3783.798770256271,3783.798770256271,C6,C6: Below 3.0°C,3.064190945917091,3.064190945917091,2100.0,3.064190945917091,3.32296526455179,2.894458062683396,2.894458062683396,2100.0,1.0,1.0,0.9933333333333332,0.988377291014752,0.555,0.4206526598122485,,,"241, 136, 114",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,
MESSAGEix-GLOBIOM_1.2,COV_NoPolicyNoCOVID,C7,C7: limit warming to 4°C (>50%),C7,,C7,,https://doi.org/10.1038/s41560-021-00904-8,P0,P0: Diagnostic,Kikstra 2021,48.0191546841499,55.58316708537929,86.7879157019337,1.0,70348.56662970688,High,60.92605800019267,70.49188910421707,107.5362351722697,-8.476751583350376,-25.50838498323749,-9.865681038521284,-17.24344061372592,-30.50893252354654,-0.0001870123202754,0.8935540079836419,0.7540609549756461,-5.158676376954554,-8.122659137876425,-9.409606182413253,,,,inf,86.7879157019337,107.5362351722697,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2100.0,2100.0,,inf,0.0,4811.43446759562,4811.43446759562,C7,C7: Below 4.0°C,3.611520511613985,3.611520511613985,2100.0,3.611520511613985,3.917465686797768,3.400627907116066,3.400627907116066,2100.0,1.0,1.0,1.0,0.9982118909253463,0.8383333333333334,0.7684398748323648,,,"241, 136, 114",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,
MESSAGEix-GLOBIOM_1.2,COV_NoPolicyNoCOVID_1000,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41560-021-00904-8,P0_2,Diagnostic around an immediate action case,Kikstra 2021,29.9282134768522,11.9923304526225,-6.351240840558001e-07,1.0,69689.87534255847,Medium,39.17222464740568,18.94159387308914,6.106485107680593,30.17622337470333,66.23695408095092,33.63203853075728,53.84030631472133,75.36263942736564,24.26727754915248,37.80321443221183,50.98715239644457,4.256885080698294,12.70470674047837,20.65132116346541,,,,2039.0,44.6566529500549,56.55029279638031,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2069.0,inf,-32335.48071176329,816.8552498798151,784.8276447964212,C3,C3: Likely below 2°C,1.757395773256051,1.630215962225482,2059.0,1.729391700655843,1.885268252821918,1.691473612620652,1.624675436656688,2060.0,0.81,0.7429593205185516,0.2333333333333333,0.1926687527939205,0.01,0.0053643272239606,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245327.9251824328,,,,2080.0,,2069.0
MESSAGEix-GLOBIOM_1.2,COV_NoPolicyNoCOVID_550,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,,C1,,https://doi.org/10.1038/s41560-021-00904-8,P0_2,Diagnostic around an immediate action case,Kikstra 2021,16.958689239801,0.983440996426188,-1.4483197219306e-08,1.0,69660.44755140561,Medium,24.4856223624833,6.515212448813245,5.882694950447142,56.41429621161207,88.40257700178009,64.7119269866837,89.69533157223769,102.0694799920144,38.80307126943373,51.80240656963262,60.95246888671301,14.82356525767085,24.89569959552545,33.37637471035034,,,,2028.0,44.6566529500549,56.64589960250453,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2049.0,inf,-65119.84638301961,389.2806753129327,324.5681447444535,C1b,C1b: Below 1.5°C with low OS,1.595303137999946,1.386329095166629,2039.0,1.568584723521505,1.696385762515168,1.534454204479336,1.412638366580331,2038.0,0.645,0.5485024586499776,0.1133333333333333,0.0800178810907465,0.0016666666666666,0.0013410818059901,,,"151, 206, 228",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,269984.373221946,,,,2055.0,2049.0,2047.0
MESSAGEix-GLOBIOM_1.2,COV_Restore,C7,C7: limit warming to 4°C (>50%),C7,,C7,,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,Diagnostic around another limited policy reference case,Kikstra 2021,45.4119297070712,52.8122349747736,83.466747035756,1.0,61434.29818991467,Medium,58.00228275564574,67.41979488152244,104.0737858197991,-8.46263183942142,-26.073113738133,-10.08778530230386,-18.72095826202317,-31.49251764952542,1.249004878522493,1.319199902985827,1.691736218749216,-6.499212389133099,-9.418932361307093,-11.21792858994054,,,,inf,83.466747035756,104.0737858197991,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2100.0,2100.0,,inf,0.0,4604.481143427942,4604.481143427942,C7,C7: Below 4.0°C,3.529888759057457,3.529888759057457,2100.0,3.529888759057457,3.822154796403337,3.326216839292554,3.326216839292554,2100.0,1.0,1.0,1.0,0.9977648636566828,0.8116666666666666,0.7219490388913724,,,"241, 136, 114",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,
MESSAGEix-GLOBIOM_1.2,COV_Restore_1000,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41560-021-00904-8,P0_2,Diagnostic around an immediate action case,Kikstra 2021,29.0390241608758,13.1103648482712,1.135315119427e-07,1.0,60771.8448437866,Medium,38.11862852507866,19.94598645853512,5.932781341430752,28.63448318667179,62.6572180835809,31.75872833719203,50.1588178957888,70.95170406147237,24.19351762491553,37.42023833097374,50.73941630962312,2.951289215626048,11.23342882328605,18.97518826005882,,,,2040.0,43.2818655124915,54.30853154123,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2070.0,inf,-27832.05304091532,818.4502072432294,790.7055171695481,C3,C3: Likely below 2°C,1.740575716424242,1.623138124636299,2059.0,1.718813868747893,1.874541418720298,1.677614967683414,1.620182428428258,2070.0,0.7916666666666666,0.7277603933839965,0.2233333333333333,0.1868573983012964,0.01,0.0049172999552972,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,228123.9948515342,,,,2080.0,,
MESSAGEix-GLOBIOM_1.2,COV_Restore_550,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,,C1,,https://doi.org/10.1038/s41560-021-00904-8,P0_2,Diagnostic around an immediate action case,Kikstra 2021,17.4115871795205,1.61461992652029,4.750202990635e-07,1.0,60742.95853254943,Medium,24.92189834367868,7.215605703937726,5.798929917610022,53.40811276575626,86.51030982277058,61.34816393903746,86.23705154320155,100.5697573775393,37.79855450604578,49.98915708413669,59.75471546491155,11.93530818824249,21.91181841966503,30.47018017087114,,,,2028.0,43.2818655124915,54.30853154123,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2050.0,inf,-62818.12219537128,392.4380753796186,329.8364943348803,C1b,C1b: Below 1.5°C with low OS,1.584171703240294,1.380511291218715,2039.0,1.554259444894942,1.682969252340485,1.525993389618544,1.407453570000077,2038.0,0.6333333333333333,0.5377738042020563,0.1116666666666666,0.0773357174787662,0.0016666666666666,0.0013410818059901,,,"151, 206, 228",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,260896.7890150103,,,,2055.0,2051.0,2049.0
MESSAGEix-GLOBIOM_1.2,COV_SelfReliance,C7,C7: limit warming to 4°C (>50%),C7,,C7,,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,Diagnostic around another limited policy reference case,Kikstra 2021,47.1799628506986,55.21357006979279,87.2277770731504,1.0,61434.30176585765,Medium,59.87861500458087,69.96369464699846,107.9146055701734,-12.30073757701923,-31.21503414650124,-15.02539058587052,-24.54760217680907,-38.22004146852596,-0.3644163294827608,-0.281827640049964,-0.2104333621558393,-6.677406392201885,-9.54694952686841,-11.14541528108871,,,,inf,87.2277770731504,107.9146055701734,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2100.0,2100.0,,inf,0.0,4797.746590245078,4797.746590245078,C7,C7: Below 4.0°C,3.599815132348228,3.599815132348228,2100.0,3.599815132348228,3.902178276289448,3.392461615992216,3.392461615992216,2100.0,1.0,1.0,1.0,0.9982118909253463,0.8316666666666667,0.7621814930710773,,,"241, 136, 114",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,
MESSAGEix-GLOBIOM_1.2,COV_SelfReliance_1000,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41560-021-00904-8,P0_2,Diagnostic around an immediate action case,Kikstra 2021,29.5732421805098,12.8352048417086,-5.398139749104e-07,1.0,60755.27683792937,Medium,38.65735480251316,19.68130713818917,5.990935026600111,27.41268279942836,63.0442048748577,30.12786260498646,49.05829470201277,71.54743962496391,23.88893529497148,37.09808538388511,50.56981100437695,2.962558783729091,11.40150341136135,19.30850383132155,,,,2041.0,43.2818655124915,54.30853154123,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2070.0,inf,-29885.62446552832,821.3164882181858,791.8910971886054,C3,C3: Likely below 2°C,1.746083405391704,1.621832660184614,2059.0,1.719739767399643,1.875842566457377,1.681658716519355,1.619561426573699,2060.0,0.8,0.7317836388019671,0.2283333333333333,0.1890925346446133,0.01,0.0049172999552972,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,237427.4935559501,,,,2080.0,,2070.0
MESSAGEix-GLOBIOM_1.2,COV_SelfReliance_550,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,,C1,,https://doi.org/10.1038/s41560-021-00904-8,P0_2,Diagnostic around an immediate action case,Kikstra 2021,17.5455259691056,1.47996651618973,2.807529174333e-07,1.0,60728.07829151434,Medium,25.05150016028942,7.081367058826205,5.819290792122263,53.02805405019064,86.7223284589875,60.85685200535933,86.5279998081449,100.9202512619819,37.67209531094922,50.20860233119635,59.69663664106123,12.17995672810431,22.10352225128205,30.66213108965583,,,,2029.0,43.2818655124915,54.30853154123,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2050.0,inf,-63221.61892361522,394.462909972839,331.5896530897113,C1b,C1b: Below 1.5°C with low OS,1.584808555606324,1.37972677451523,2039.0,1.553400660335788,1.68219070794712,1.52666118984862,1.407295649640854,2038.0,0.635,0.5373267769333929,0.1116666666666666,0.0773357174787662,0.0016666666666666,0.0013410818059901,,,"151, 206, 228",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,264446.8275400501,,,,2055.0,2051.0,2048.0
MESSAGEix-GLOBIOM_1.2,COV_SelfReliance_max_GDP,C7,C7: limit warming to 4°C (>50%),C7,,C7,,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,Diagnostic around another limited policy reference case,Kikstra 2021,50.8113776954731,61.2497334673858,98.5800631375424,1.0,71514.47379072828,High,62.42595755710144,73.59496412512917,112.7430611928126,-15.28893556653924,-35.91597804940012,-20.96309399836686,-35.11961656382523,-49.72571563132396,-3.370414481088646,-4.539150791049177,-5.064546036662974,-7.420735138125107,-10.69683242451287,-11.26942036919397,,,,inf,98.5800631375424,112.7430611928126,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2100.0,2100.0,,inf,0.0,5464.121558647277,5464.121558647277,C7,C7: Below 4.0°C,3.650304297816473,3.650304297816473,2100.0,3.650304297816473,3.947529448975458,3.441019399450692,3.441019399450692,2100.0,1.0,1.0,1.0,0.9982118909253463,0.8516666666666667,0.7934734018775146,,,"241, 136, 114",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,
MESSAGEix-GLOBIOM_1.2,COV_SelfReliance_min_GDP,C7,C7: limit warming to 4°C (>50%),C7,,C7,,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,Diagnostic around another limited policy reference case,Kikstra 2021,40.9121469669437,46.2792409938617,74.2624267079696,1.0,51995.17958286627,Medium,53.03125657302588,59.751566371689,90.2330878188424,2.51646700298846,-9.836993660459978,3.293139494963779,-2.990327005559236,-12.38554142531581,6.982196787115515,7.681912879533052,8.649734568124776,-4.77752344484814,-7.460939693716793,-9.588713623233524,,,,inf,74.2624267079696,90.2330878188424,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2100.0,2100.0,,inf,0.0,4130.786098570118,4130.786098570118,C7,C7: Below 4.0°C,3.261776668660602,3.261776668660602,2100.0,3.261776668660602,3.538198963922991,3.080679739025299,3.080679739025299,2100.0,1.0,1.0,0.9983333333333332,0.9964237818506928,0.6733333333333333,0.5632543585158695,,,"241, 136, 114",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,
MESSAGEix-GLOBIOM_1.2,COV_SmartUse,C7,C7: limit warming to 4°C (>50%),C7,,C7,,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,Diagnostic around another limited policy reference case,Kikstra 2021,45.49921366037641,52.8099011168165,83.79408937604931,1.0,61434.31076753572,Medium,58.07482501452934,67.44905696358194,104.393727569102,-8.808486263567076,-26.37196558536952,-10.60464948532724,-19.11711511658211,-31.83886755321291,1.038240976867048,1.04222050912172,1.078265834813158,-5.61452707386547,-8.340643091709826,-10.28095232946735,,,,inf,83.79408937604931,104.393727569102,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2100.0,2100.0,,inf,0.0,4612.484632266418,4612.484632266418,C7,C7: Below 4.0°C,3.528801505518332,3.528801505518332,2100.0,3.528801505518332,3.820392245919499,3.324517118658168,3.324517118658168,2100.0,1.0,1.0,1.0,0.9977648636566828,0.8116666666666666,0.7210549843540456,,,"241, 136, 114",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,
MESSAGEix-GLOBIOM_1.2,COV_SmartUse_1000,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41560-021-00904-8,P0_2,Diagnostic around an immediate action case,Kikstra 2021,28.9362265727282,13.1366398451042,4.318916710417e-07,1.0,60790.8678820015,Medium,38.00468035391088,19.95863034172396,5.946317032748105,28.69190742189426,62.55166871852439,31.83711035283998,49.74744509653781,70.80594992465336,23.94084830901625,37.24855310561031,50.68246568153203,3.535280797778626,11.64434855919622,19.24506318662439,,,,2041.0,43.2818655124915,54.30853154123,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2070.0,inf,-27886.64097588869,818.8991912553508,791.1098190204189,C3,C3: Likely below 2°C,1.738963433193956,1.620261021993811,2059.0,1.716177843987463,1.870854359990405,1.676283887472744,1.618766541612859,2060.0,0.7916666666666666,0.7264193115780062,0.2233333333333333,0.184175234689316,0.0083333333333333,0.0049172999552972,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225022.1043677711,,,,2080.0,,
MESSAGEix-GLOBIOM_1.2,COV_SmartUse_550,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,,C1,,https://doi.org/10.1038/s41560-021-00904-8,P0_2,Diagnostic around an immediate action case,Kikstra 2021,17.4168707686775,1.64514258035651,3.812841400758e-07,1.0,60759.54460577697,Medium,24.93546891088426,7.264724490618765,5.768356075569922,53.29253221367232,86.39219954776904,61.23062436025108,86.08523699939626,100.4922762083921,37.56255018673096,49.87575691179671,59.62898014590079,12.41247515604307,22.00474826370603,30.25631212743826,,,,2029.0,43.2818655124915,54.30853154123,9032.42,Medium,2100.0,Pass,Pass,no,global,COV,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2050.0,inf,-62717.36670926044,392.882016532543,330.3512435620503,C1b,C1b: Below 1.5°C with low OS,1.582778568142571,1.37771783056163,2039.0,1.552567908080265,1.681355180843702,1.525210734784021,1.405849470028829,2038.0,0.63,0.535091640590076,0.11,0.0764416629414394,0.0016666666666666,0.0013410818059901,,,"151, 206, 228",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,258206.75318665,,,,2055.0,2051.0,2049.0
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_int_lc_15,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,39.822698374385,30.3835920532797,-10.746383080893,,70349.14983980233,High,51.73119553058132,40.56905506050932,-3.493472696717161,6.492497488793641,26.66879280403874,5.688951270419561,13.15008315397115,28.25720992761171,9.619952836551631,16.57308327140247,28.38441141424634,-4.807106139778725,-2.705698857359133,5.415497787667158,19.5818799945653,16.81888878529928,9.705323445987792,2058.0,42.47189622080131,55.57653375705655,9032.419921875,Medium,2100.0,Pass,Pass,no,global,SSP2,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020.0,2020.0,2078.0,2092.0,-156720.52913661,1435.360306667383,1278.930607571248,C4,C4: Below 2°C,2.089661602826044,1.982567249107872,2080.0,2.072367272394174,2.267348570688664,1.994553836624454,1.921280503271193,2082.0,0.9566666666666668,0.9490388913723736,0.5783333333333334,0.497094322753688,0.0683333333333333,0.0281627179257934,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,388347.1371158835,2094.0,,,2080.0,2083.0,2081.0
